CC(=O)OC1CC2C(C)(C)C(=O)C3OC3[C@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C4OC43[C@]12C
COc1ccc(NS(=O)(=O)CC23CCC(CC2=O)C3(C)C)cc1
COc1cccc(NS(=O)(=O)CC23CCC(CC2=O)C3(C)C)c1
Cc1ccc(N2C(=O)C3C4C=CC(CNC(=S)N5CCN(c6ccccc6)CC5)(O4)C3C2=O)cc1
CC(=O)OC1CC2C(C)(C)C(=O)[C@@H]3OC3[C@@]2(C)C2CC[C@]3(C)C(=CC(=O)OC3c3ccoc3)[C@]12C
Cc1cc(C)c(S(=O)(=O)NCC23C=CC(O2)C2C(=O)N(c4ccccc4)C(=O)C23)c(C)c1
C[C@]12CN3C[C@](C)(C[NH+](C1)[C@H]3c1ccc([N+](=O)[O-])o1)C2=O
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)C2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O
C=CCn1c(SCC(=O)NCc2ccco2)nc2sc3c(c2c1=O)CCCC3
CC(C)OC(=O)C1C2C=CC3(CN(Cc4cccs4)C(=O)C13)O2
CC12CCC(C(=O)NCc3ccccc3Cl)(C(Br)C1=O)C2(C)C
C=C1CC2C3CCC(=O)[C@@]3(C)CCC2[C@]2(C)C=CC(=O)C=C12
Cc1ccc(-c2ccc(/C=N/N3C(=O)C4C5C=CC(CC5)C4C3=O)o2)c([N+](=O)[O-])c1
O=C1C2C3C=CC(C3)C2C(=O)N1/N=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1
Cc1cccc(NC(=O)c2cccc(N3C(=O)C4C5CCC(C5)C4C3=O)c2)c1C
CCc1ccc(N2C(=O)C3C4CCC(C4=C(C)C)C3C2=O)cc1
O=C1C2C3C=CC(CNS(=O)(=O)c4ccccc4)(O3)C2C(=O)N1c1ccc(Cl)cc1
O=C1C2C(C(=O)N1/N=C/c1cc([N+](=O)[O-])c([O-])cc1[O-])C1C=CC2C12CC2
CC(=O)OC1CC2C(C)(C)C(=O)CC[C@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)C4OC43[C@]12C
CC(=O)C1CCC2C3CCC4CC5(CC(=O)C4(C)C3C(O)CC12C)OCCO5
COC(=O)c1c(-c2ccc(C(C)(C)C)cc2)csc1NC(=O)C1C2CCC(O2)C1C(=O)[O-]
COC(=O)CC1C(C)(C)C(OC(C)=O)C2[C@H](OC(C)=O)[C@]34O[C@]2(O)[C@]1(C)C3CC[C@]1(C)C4=CC(=O)OC1c1ccoc1
Cc1cc(C)n(CC(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4nnc(C)s4)CSC23)n1
O=C([O-])C12C[C@@H]3C[C@H](C1)CC(n1ncc(N4CCN(c5ccccc5)CC4)c(Cl)c1=O)(C3)C2
O=C([O-])C12CC3CC(C1)CC(n1ncc(N4CCN(c5ccccc5)CC4)c(Cl)c1=O)(C3)C2
CCN1C(=O)c2cccc3c(NC(=O)c4ccc(S(=O)(=O)N5CCOCC5)cc4)ccc1c23
C[C@]12CCC(=O)C=C1CCC1C2C(O)C[C@]2(C)C1CC[C@]2(O)C(=O)CO
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CC1(C)CC(=O)C(/C=N/CCN2CC[NH+](C3CC(=O)N(c4ccc(Br)cc4)C3=O)CC2)=C([O-])C1
C[NH+]1CCN(C(=O)c2c(NC(=O)c3ccco3)sc3c2CCC(C(C)(C)C)C3)CC1
CC1(C)CC(=O)C(=NNc2ccc(S(=O)(=O)N3CCCCCC3)cc2)C(=O)C1
Cc1sc(NC(=O)C2C3C=CC(C3)C2C(=O)[O-])c(C(N)=O)c1-c1ccc(C(C)C)cc1
CS(=O)(=O)c1ccc2nc(NC(=O)C3C4C=CC(C4)C3C(=O)[O-])sc2c1
C=CCn1c(SCC(=O)NC23CC4CC(CC(C4)C2)C3)nc([O-])cc1=O
COc1ccc(CCN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1OC
CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)c2c3c(nc4ccccc24)CCC3)c1
CCOC(=O)C1=NN(C(C)=O)C2(CC(=O)N(c3cc(C)cc(C)c3)C2=O)C1
Cc1ccc(S(=O)(=O)Oc2ccc(N3C(=O)C4C5CCC(C5)C4C3=O)cc2)cc1
CC1CCCN(C(=O)c2ccc(N3CC4CC(C3)c3cccc(=O)n3C4)c([N+](=O)[O-])c2)C1
CC(C)(C)C1CCc2c(sc(NC(=O)C3CC=CCC3C(=O)[O-])c2C#N)C1
CC(=O)N1CCc2cc(C(=O)C[NH+]3CCN(C(=O)c4ccco4)CC3)ccc21
CC1CCCC(NC(=O)c2cn(C)c3ccc(S(=O)(=O)N4CCCC4)cc3c2=O)C1C
CC1(C)CC(=O)C(/C=N/CC[NH+]2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)=C([O-])C1
Cc1cc(C(=O)CN2C(=O)NC3(CCCc4ccccc43)C2=O)c(C)n1Cc1cccs1
CCO/C(O)=C1\C(C)=NC2=C(C(=O)CC(C)(C)C2)C1c1ccc2c(c1)CCCN2C
CCN1c2ccccc2NC2C1C(C(C)=O)C(=O)N2c1ccc(Cl)cc1
O=C1C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]1CC[C@H]1C(=O)N(c3cccc(Oc4ccccc4)c3)C(=O)[C@H]12
Cc1cc(C)n(-c2nc(SCC(=O)N3CCCC3)c3c4c(sc3n2)CCCC4)n1
O=C(CCN1C(=O)C2C3C=CC(C4CC34)C2C1=O)Oc1cccc2cccnc12
CC(C)COC(=O)c1ccc(NC(=O)C2C3C=CC(C3)C2C(=O)[O-])cc1
O=C1C2C3C=CC(C2C(=O)N1c1cccc(O)c1)C1C2C(=O)N(c4cccc(O)c4)C(=O)C2C31
CC1(C)CC(=O)C(=NNc2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)C(=O)C1
CCC1(C(=O)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C1(C(=O)OC)C(=O)OC
Cc1ccc(C(=C2C3C=CC2C2C(=O)NC(=O)C32)c2ccc(C)cc2)cc1
C=CCN1C(=O)C(O)(CC(=O)c2ccco2)c2cc(Br)ccc21
CCOC(=O)c1c(N2C(=O)CC(Sc3ccccc3C(=O)[O-])C2=O)sc2c1CCCC2
C=CCN1C(=O)C2(C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2CCCOC)c2ccccc21
CC1(C)CC(=O)CC(C2(O)C(=O)N(Cc3ccccc3)c3ccccc32)O1
O=C(c1ccco1)N1CCC2(CC1)CCN(c1cc[nH+]cc1)CC2
CN1CC[NH+](CC(=O)Nc2sc3c(c2C#N)CCC(C(C)(C)C)C3)CC1
Cc1ccc(C(C2=C([O-])CC(C)(C)CC2=O)[C-]2C(=O)CC(C)(C)CC2=O)s1
O=C(c1ccco1)N1CCC2(CCCN(c3cc[nH+]cc3)C2)CC1
CC1CCC2C(=O)N(c3cccc(OS(=O)(=O)c4ccccc4)c3)C(=O)C2C1
CC1(C)CC(=O)C2=C(C1)c1c(ccc3ccccc13)NC2c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-]
Cc1cc2c(cc1C)N(C(=O)CN1C(=O)c3ccccc3C1=O)C(C)(C)c1ssc(=S)c1-2
COc1cccc(C(C2=C([O-])CC(C)(C)CC2=O)[C-]2C(=O)CC(C)(C)CC2=O)c1
CC(=O)c1ccc(NC(=S)N2CC[NH+](CCN3C(=O)c4cccc5cccc(c45)C3=O)CC2)cc1
Cc1ccccc1NC(=O)CN1C(=O)S/C(=C\c2ccc(-c3cc(C(=O)[O-])ccc3C)o2)C1=O
Cc1ccc(NC(=O)CSC2=C(C#N)C(c3ccco3)C3=C(O)CC(C)(C)CC3=N2)cc1
C=CCN1C(=O)C2C3C=CC(C2C1=O)C1C2C(=O)N(CC=C)C(=O)C2C31
Cc1sc(NC(=O)C[NH+](C)C2CCCCC2)nc1-c1ccc2c(c1)CCN2S(=O)(=O)c1ccccc1
CC1(C)CC(=O)c2sc(NC(=O)C3CC3)nc2C1
Cc1ccc(-c2cccc(NC(=O)C3C(C(=O)[O-])[C@@H]4C=C[C@H]3C4)c2)o1
CC(C)(C)C(=O)NCC12C=CC(O1)C1C(=O)N(c3ccccc3)C(=O)C12
COc1cccc(-c2nc(CS(=O)(=O)CC(=O)N3CC[NH+](C4CCCCC4)CC3)c(C)o2)c1
COc1ccc(NC(=O)C[NH+]2CCC(Cc3ccccc3)CC2)cc1S(=O)(=O)N1CCOCC1
CC(C)OC(=O)CN1C(=O)S/C(=C/c2ccc(N3CCCCC3)o2)C1=O
O=C(c1ccc(N2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1)N1CCOCC1
CC1(C)CC(=O)C(=NNc2cc3c(cc2[N+](=O)[O-])OCCO3)C(=O)C1
